t,node,online,ssid,rssi,near_cm,near,pass_cm,pass_blocked,cam_on,die_c,heap
1788449636.6,gate-in,1,charon,-53,32.2,1,29.0,1,1,71.6,169076
1788449636.6,gate-out,1,charon,-56,86.3,1,16.1,1,1,67.5,172292
1788449636.6,zone-reception,1,charon,-63,15.4,1,-1.0,0,1,72.1,167900
1788449636.6,zone-warehouse,0,,,,,,,,,
1788449636.6,zone-workshop,1,charon,-60,30.7,1,-1.0,0,1,79.6,172468
1788449636.6,zone-server,1,charon,-65,20.4,1,-1.0,0,1,75.4,172192
1788449640.2,gate-in,1,charon,-59,33.0,1,51.4,1,1,70.6,171036
1788449640.2,gate-out,1,charon,-54,57.3,1,17.1,1,1,67.5,172292
1788449640.2,zone-reception,1,charon,-60,43.2,1,-1.0,0,1,72.1,167928
1788449640.2,zone-warehouse,0,,,,,,,,,
1788449640.2,zone-workshop,1,charon,-56,30.7,1,-1.0,0,1,79.6,172468
1788449640.2,zone-server,1,charon,-69,19.1,1,-1.0,0,1,75.4,172176
1788449643.6,gate-in,1,charon,-58,32.2,1,35.4,1,1,71.6,171688
1788449643.6,gate-out,1,charon,-50,86.5,1,17.1,1,1,67.5,172292
1788449643.6,zone-reception,1,charon,-56,50.8,1,-1.0,0,1,72.1,170996
1788449643.6,zone-warehouse,1,charon,-62,99.8,1,-1.0,0,1,71.3,166048
1788449643.6,zone-workshop,1,charon,-53,30.7,1,-1.0,0,1,79.6,172468
1788449643.6,zone-server,1,charon,-62,19.1,1,-1.0,0,1,75.4,172176
1788449648.3,gate-in,1,charon,-65,33.5,1,8.4,1,1,71.6,171992
1788449648.3,gate-out,1,charon,-57,88.4,1,17.1,1,1,68.5,172292
1788449648.3,zone-reception,1,charon,-57,37.5,1,-1.0,0,1,72.1,170996
1788449648.3,zone-warehouse,1,charon,-64,98.6,1,-1.0,0,1,71.3,169772
1788449648.3,zone-workshop,1,charon,-51,30.7,1,-1.0,0,1,79.6,172468
1788449648.3,zone-server,1,charon,-49,19.1,1,-1.0,0,1,75.4,172192
1788449651.1,gate-in,1,charon,-60,14.4,1,56.9,1,1,70.6,171700
1788449651.1,gate-out,1,charon,-58,87.5,1,17.1,1,1,67.5,172292
1788449651.1,zone-reception,1,charon,-65,57.2,1,-1.0,0,1,72.1,171628
1788449651.1,zone-warehouse,1,charon,-70,92.2,1,-1.0,0,1,71.3,169628
1788449651.1,zone-workshop,1,charon,-61,30.7,1,-1.0,0,1,79.6,172468
1788449651.1,zone-server,1,charon,-67,19.1,1,-1.0,0,1,75.4,172192
1788449652.7,gate-in,1,charon,-53,33.5,1,56.1,1,1,70.6,171980
1788449652.7,gate-out,1,charon,-58,36.8,1,16.1,1,1,67.5,172292
1788449652.7,zone-reception,1,charon,-72,33.2,1,-1.0,0,1,71.1,171640
1788449652.7,zone-warehouse,1,charon,-63,92.8,1,-1.0,0,1,71.3,169596
1788449652.7,zone-workshop,1,charon,-56,30.2,1,-1.0,0,1,79.6,172036
1788449652.7,zone-server,1,charon,-64,19.1,1,-1.0,0,1,75.4,172192
1788449655.5,gate-in,1,charon,-57,32.2,1,30.4,1,1,71.6,171704
1788449655.5,gate-out,1,charon,-52,87.6,1,17.1,1,1,67.5,172292
1788449655.5,zone-reception,1,charon,-59,55.9,1,-1.0,0,1,71.1,171856
1788449655.5,zone-warehouse,0,,,,,,,,,
1788449655.5,zone-workshop,1,charon,-52,30.7,1,-1.0,0,1,79.6,172468
1788449655.5,zone-server,1,charon,-67,19.1,1,-1.0,0,1,75.4,172184
1788449660.8,gate-in,1,charon,-64,24.3,1,51.4,1,1,70.6,168968
1788449660.8,gate-out,1,charon,-57,39.9,1,17.1,1,1,67.5,172160
1788449660.8,zone-reception,1,charon,-55,50.4,1,-1.0,0,1,71.1,167176
1788449660.8,zone-warehouse,1,charon,-63,99.0,1,-1.0,0,1,71.3,168084
1788449660.8,zone-workshop,1,charon,-55,30.7,1,-1.0,0,1,79.6,167168
1788449660.8,zone-server,1,charon,-63,16.1,1,-1.0,0,1,75.4,171964
1788449664.5,gate-in,1,charon,-64,36.1,1,50.5,1,1,70.6,171992
1788449664.5,gate-out,1,charon,-54,73.2,1,17.1,1,1,67.5,171860
1788449664.5,zone-reception,1,charon,-61,66.8,1,-1.0,0,1,71.1,167456
1788449664.5,zone-warehouse,0,,,,,,,,,
1788449664.5,zone-workshop,1,charon,-55,30.2,1,-1.0,0,1,79.6,172468
1788449664.5,zone-server,1,charon,-71,19.1,1,-1.0,0,1,75.4,172176
1788449668.2,gate-in,1,charon,-64,33.5,1,50.5,1,1,70.6,170636
1788449668.2,gate-out,1,charon,-54,87.4,1,17.1,1,1,68.5,172292
1788449668.2,zone-reception,1,charon,-62,15.1,1,-1.0,0,1,71.1,171956
1788449668.2,zone-warehouse,1,charon,-62,59.7,1,-1.0,0,1,71.3,171956
1788449668.2,zone-workshop,1,charon,-53,30.7,1,-1.0,0,1,79.6,172336
1788449668.2,zone-server,1,charon,-70,19.1,1,-1.0,0,1,75.4,172192
1788449671.7,gate-in,1,charon,-62,33.5,1,6.8,1,1,70.6,171912
1788449671.7,gate-out,1,charon,-63,87.9,1,17.1,1,1,67.5,172292
1788449671.7,zone-reception,1,charon,-61,50.4,1,-1.0,0,1,71.1,171732
1788449671.7,zone-warehouse,0,,,,,,,,,
1788449671.7,zone-workshop,1,charon,-52,30.7,1,-1.0,0,1,79.6,172248
1788449671.7,zone-server,1,charon,-65,19.1,1,-1.0,0,1,75.4,172192
1788449676.3,gate-in,1,charon,-60,32.2,1,50.5,1,1,70.6,172000
1788449676.3,gate-out,1,charon,-49,46.6,1,17.1,1,1,68.5,172160
1788449676.3,zone-reception,1,charon,-53,76.1,1,-1.0,0,1,71.1,171944
1788449676.3,zone-warehouse,1,charon,-58,98.9,1,-1.0,0,1,71.3,169912
1788449676.3,zone-workshop,1,charon,-49,30.7,1,-1.0,0,1,79.6,172468
1788449676.3,zone-server,1,charon,-53,19.1,1,-1.0,0,1,75.4,172192
1788449680.0,gate-in,1,charon,-53,30.9,1,50.5,1,1,70.6,171996
1788449680.0,gate-out,1,charon,-59,87.5,1,17.1,1,1,67.5,172292
1788449680.0,zone-reception,1,charon,-53,17.4,1,-1.0,0,1,71.1,170196
1788449680.0,zone-warehouse,1,charon,-49,77.1,1,-1.0,0,1,71.3,165744
1788449680.0,zone-workshop,1,charon,-52,30.7,1,-1.0,0,1,79.6,172468
1788449680.0,zone-server,1,charon,-54,19.1,1,-1.0,0,1,75.4,172192
1788449682.8,gate-in,1,charon,-55,32.2,1,50.5,1,1,71.6,169020
1788449682.8,gate-out,1,charon,-51,80.7,1,17.1,1,1,68.5,172292
1788449682.8,zone-reception,1,charon,-55,31.9,1,-1.0,0,1,71.1,171948
1788449682.8,zone-warehouse,1,charon,-50,81.7,1,-1.0,0,1,71.3,167928
1788449682.8,zone-workshop,1,charon,-48,30.7,1,-1.0,0,1,79.6,172468
1788449682.8,zone-server,1,charon,-56,19.1,1,-1.0,0,1,75.4,172192
1788449685.0,gate-in,1,charon,-63,18.7,1,19.0,1,1,70.6,172124
1788449685.0,gate-out,1,charon,-67,84.8,1,17.1,1,1,67.5,172292
1788449685.0,zone-reception,0,,,,,,,,,
1788449685.0,zone-warehouse,0,,,,,,,,,
1788449685.0,zone-workshop,1,charon,-69,30.2,1,-1.0,0,1,79.6,172468
1788449685.0,zone-server,0,,,,,,,,,
1788449696.0,gate-in,0,,,,,,,,,
1788449696.0,gate-out,1,charon,-68,87.9,1,17.1,1,1,68.5,172292
1788449696.0,zone-reception,0,,,,,,,,,
1788449696.0,zone-warehouse,0,,,,,,,,,
1788449696.0,zone-workshop,1,charon,-75,30.7,1,-1.0,0,1,79.6,172468
1788449696.0,zone-server,1,charon,-72,29.6,1,-1.0,0,1,75.4,172060
1788449703.3,gate-in,0,,,,,,,,,
1788449703.3,gate-out,1,charon,-72,88.3,1,108.7,1,1,67.5,172292
1788449703.3,zone-reception,0,,,,,,,,,
1788449703.3,zone-warehouse,0,,,,,,,,,
1788449703.3,zone-workshop,1,charon,-70,30.7,1,-1.0,0,1,79.6,172468
1788449703.3,zone-server,1,charon,-68,19.1,1,-1.0,0,1,75.4,172196
1788449710.4,gate-in,0,,,,,,,,,
1788449710.4,gate-out,1,charon,-68,87.5,1,62.6,0,1,68.5,172292
1788449710.4,zone-reception,0,,,,,,,,,
1788449710.4,zone-warehouse,0,,,,,,,,,
1788449710.4,zone-workshop,1,charon,-76,30.2,1,-1.0,0,1,79.6,172468
1788449710.4,zone-server,1,charon,-68,19.1,1,-1.0,0,1,74.4,172196
1788449720.3,gate-in,1,charon,-62,32.2,1,52.6,1,1,70.6,172004
1788449720.3,gate-out,1,charon,-57,24.2,1,17.1,1,1,68.5,172292
1788449720.3,zone-reception,1,charon,-55,10.0,1,-1.0,0,1,72.1,172080
1788449720.3,zone-warehouse,1,charon,-50,97.3,1,-1.0,0,1,71.3,165368
1788449720.3,zone-workshop,1,charon,-44,30.7,1,-1.0,0,1,79.6,172468
1788449720.3,zone-server,1,charon,-48,16.8,1,-1.0,0,1,75.4,172192
1788449727.1,gate-in,1,charon,-49,32.2,1,60.0,1,1,70.6,171896
1788449727.1,gate-out,1,charon,-48,11.1,1,36.8,1,1,68.5,172292
1788449727.1,zone-reception,1,charon,-51,24.0,1,-1.0,0,1,72.1,172100
1788449727.1,zone-warehouse,1,charon,-28,56.7,1,-1.0,0,1,71.3,169048
1788449727.1,zone-workshop,1,charon,-26,30.2,1,-1.0,0,1,79.6,172468
1788449727.1,zone-server,1,charon,-48,18.1,1,-1.0,0,1,75.4,172192
1788449730.4,gate-in,1,charon,-51,30.9,1,50.5,1,1,70.6,172124
1788449730.4,gate-out,1,charon,-43,19.8,1,17.1,1,1,67.5,172292
1788449730.4,zone-reception,1,charon,-43,37.5,1,-1.0,0,1,72.1,172076
1788449730.4,zone-warehouse,1,charon,-27,73.7,1,-1.0,0,1,71.3,167620
1788449730.4,zone-workshop,1,charon,-26,30.7,1,-1.0,0,1,79.6,172468
1788449730.4,zone-server,1,charon,-45,18.1,1,-1.0,0,1,75.4,172192
1788449733.2,gate-in,1,charon,-48,33.5,1,59.6,1,1,70.6,172124
1788449733.2,gate-out,1,charon,-45,71.5,1,17.1,1,1,67.5,172292
1788449733.2,zone-reception,1,charon,-42,37.5,1,-1.0,0,1,71.1,170992
1788449733.2,zone-warehouse,1,charon,-26,70.8,1,-1.0,0,1,71.3,171012
